quorumCheckOnRead,ongaroLeaseEnabled,leaseGuardEnabled,deferCommitEnabled,inheritLeaseEnabled,size,electionTimeoutMilliseconds,delta,reads,writes,operationType,opsPerSec,p50latencyNanos,p90latencyNanos,p95latencyNanos
False,False,False,False,False,1024,500,500,112500,112500,read,7030.88,93194.0,143707.0,209976.0
False,False,False,False,False,1024,500,500,112500,112500,write,7030.94,4946935.0,5878908.0,6080061.0
False,False,False,False,False,1024,500,500,112500,112500,read,7026.12,93914.0,167514.0,249817.0
False,False,False,False,False,1024,500,500,112500,112500,write,7026.18,4965502.0,5923155.0,6129329.0
False,False,False,False,False,1024,500,500,56250,168750,read,3513.37,92655.0,244705.0,386385.0
False,False,False,False,False,1024,500,500,56250,168750,write,10540.5,5340872.0,6382961.0,6679988.0
False,False,False,False,False,1024,500,500,56250,168750,read,3515.54,96139.0,231477.0,362393.0
False,False,False,False,False,1024,500,500,56250,168750,write,10546.6,5339821.0,6371103.0,6648093.0
False,False,False,False,False,1024,500,500,56250,168750,read,3515.5,97081.0,198816.0,301989.0
False,False,False,False,False,1024,500,500,56250,168750,write,10546.6,5296242.0,6294001.0,6529536.0
False,False,False,False,False,1024,500,500,56250,168750,read,3515.42,82813.0,193637.0,301357.0
False,False,False,False,False,1024,500,500,56250,168750,write,10546.5,5314217.0,6327215.0,6575987.0
False,False,False,False,False,1024,500,500,56250,168750,read,3515.5,90514.0,177158.0,293117.0
False,False,False,False,False,1024,500,500,56250,168750,write,10546.6,5292370.0,6312698.0,6549534.0
False,False,False,False,False,1024,500,500,56250,168750,read,3515.49,92544.0,183634.0,296462.0
False,False,False,False,False,1024,500,500,56250,168750,write,10546.5,5292654.0,6293522.0,6526063.0
False,False,False,False,False,1024,500,500,56250,168750,read,3515.42,91432.0,204017.0,315236.0
False,False,False,False,False,1024,500,500,56250,168750,write,10546.5,5297493.0,6304923.0,6548877.0
False,False,False,False,False,1024,500,500,300000,0,read,19999.3,68081.0,105252.0,110567.0
False,False,False,False,False,1024,500,500,300000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,300000,0,read,19999.5,65878.0,73664.0,100599.0
False,False,False,False,False,1024,500,500,300000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,300000,0,read,19999.4,77376.0,112600.0,119764.0
False,False,False,False,False,1024,500,500,300000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,300000,0,read,19999.5,65327.0,101190.0,108362.0
False,False,False,False,False,1024,500,500,300000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,300000,0,read,19999.5,76853.0,110803.0,116235.0
False,False,False,False,False,1024,500,500,300000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,300000,0,read,19999.5,65425.0,104387.0,109921.0
False,False,False,False,False,1024,500,500,300000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,300000,0,read,19999.5,66825.0,108749.0,120424.0
False,False,False,False,False,1024,500,500,300000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,225000,75000,read,14062.1,102246.0,148477.0,175549.0
False,False,False,False,False,1024,500,500,225000,75000,write,4687.35,4720385.0,5641132.0,5818696.0
False,False,False,False,False,1024,500,500,225000,75000,read,14062.1,102431.0,145295.0,176409.0
False,False,False,False,False,1024,500,500,225000,75000,write,4687.34,4705900.0,5609876.0,5793929.0
False,False,False,False,False,1024,500,500,225000,75000,read,14062.1,102421.0,156593.0,181984.0
False,False,False,False,False,1024,500,500,225000,75000,write,4687.34,4724409.0,5626075.0,5812219.0
False,False,False,False,False,1024,500,500,225000,75000,read,14062.1,98625.0,151757.0,172751.0
False,False,False,False,False,1024,500,500,225000,75000,write,4687.35,4713169.0,5609062.0,5791181.0
False,False,False,False,False,1024,500,500,225000,75000,read,14062.1,93931.0,143663.0,170469.0
False,False,False,False,False,1024,500,500,225000,75000,write,4687.34,4705552.0,5619510.0,5804007.0
False,False,False,False,False,1024,500,500,225000,75000,read,14062.1,104989.0,153033.0,185075.0
False,False,False,False,False,1024,500,500,225000,75000,write,4687.34,4733529.0,5633700.0,5817125.0
False,False,False,False,False,1024,500,500,225000,75000,read,14062.2,95370.0,146296.0,174211.0
False,False,False,False,False,1024,500,500,225000,75000,write,4687.35,4714878.0,5630766.0,5815642.0
False,False,False,False,False,1024,500,500,150000,150000,read,9374.56,93683.0,224901.0,341561.0
False,False,False,False,False,1024,500,500,150000,150000,write,9374.62,5238159.0,6191530.0,6414006.0
False,False,False,False,False,1024,500,500,150000,150000,read,9374.57,97176.0,221224.0,332639.0
False,False,False,False,False,1024,500,500,150000,150000,write,9374.63,5223135.0,6173236.0,6392180.0
False,False,False,False,False,1024,500,500,150000,150000,read,9374.66,97851.0,231226.0,353307.0
False,False,False,False,False,1024,500,500,150000,150000,write,9374.66,5233219.0,6198812.0,6417754.0
False,False,False,False,False,1024,500,500,150000,150000,read,9374.56,110072.0,202020.0,305624.0
False,False,False,False,False,1024,500,500,150000,150000,write,9374.63,5187435.0,6137371.0,6348765.0
False,False,False,False,False,1024,500,500,150000,150000,read,9374.57,94816.0,214834.0,323565.0
False,False,False,False,False,1024,500,500,150000,150000,write,9374.63,5206821.0,6149653.0,6374925.0
False,False,False,False,False,1024,500,500,150000,150000,read,9374.6,95400.0,217769.0,330134.0
False,False,False,False,False,1024,500,500,150000,150000,write,9374.6,5205807.0,6152350.0,6362706.0
False,False,False,False,False,1024,500,500,150000,150000,read,9374.54,93540.0,216592.0,333221.0
False,False,False,False,False,1024,500,500,150000,150000,write,9374.6,5206280.0,6177870.0,6392055.0
False,False,False,False,False,1024,500,500,75000,225000,read,4687.31,94648.0,402158.0,593264.0
False,False,False,False,False,1024,500,500,75000,225000,write,14062.1,5770201.0,6772282.0,7083082.0
False,False,False,False,False,1024,500,500,75000,225000,read,4687.24,95352.0,404664.0,608667.0
False,False,False,False,False,1024,500,500,75000,225000,write,14062.0,5804698.0,6848913.0,7186043.0
False,False,False,False,False,1024,500,500,75000,225000,read,4687.23,94335.0,382212.0,573965.0
False,False,False,False,False,1024,500,500,75000,225000,write,14062.0,5789644.0,6806715.0,7131681.0
False,False,False,False,False,1024,500,500,75000,225000,read,4687.23,110665.0,403852.0,604239.0
False,False,False,False,False,1024,500,500,75000,225000,write,14062.0,5781925.0,6832243.0,7164954.0
False,False,False,False,False,1024,500,500,75000,225000,read,4687.22,94249.0,421438.0,629322.0
False,False,False,False,False,1024,500,500,75000,225000,write,14062.0,5806895.0,6843750.0,7187887.0
False,False,False,False,False,1024,500,500,75000,225000,read,4687.22,93447.0,396202.0,583749.0
False,False,False,False,False,1024,500,500,75000,225000,write,14062.0,5779086.0,6783716.0,7099482.0
False,False,False,False,False,1024,500,500,75000,225000,read,4687.22,95138.0,428446.0,628879.0
False,False,False,False,False,1024,500,500,75000,225000,write,14062.0,5780571.0,6790189.0,7094987.0
False,False,False,False,False,1024,500,500,375000,0,read,24999.4,84590.0,121795.0,136536.0
False,False,False,False,False,1024,500,500,375000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,375000,0,read,24999.4,101389.0,134514.0,143853.0
False,False,False,False,False,1024,500,500,375000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,375000,0,read,24999.3,90567.0,128920.0,145345.0
False,False,False,False,False,1024,500,500,375000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,375000,0,read,24999.4,80415.0,123004.0,137219.0
False,False,False,False,False,1024,500,500,375000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,375000,0,read,24999.3,73639.0,117064.0,131527.0
False,False,False,False,False,1024,500,500,375000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,375000,0,read,24999.4,92922.0,122079.0,138280.0
False,False,False,False,False,1024,500,500,375000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,375000,0,read,24999.4,86274.0,120685.0,138254.0
False,False,False,False,False,1024,500,500,375000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,281250,93750,read,17577.6,111736.0,173320.0,231129.0
False,False,False,False,False,1024,500,500,281250,93750,write,5859.17,4856271.0,5769533.0,5953773.0
False,False,False,False,False,1024,500,500,281250,93750,read,17577.6,111456.0,175069.0,226980.0
False,False,False,False,False,1024,500,500,281250,93750,write,5859.17,4859390.0,5776487.0,5960429.0
False,False,False,False,False,1024,500,500,281250,93750,read,17577.6,113011.0,175571.0,227471.0
False,False,False,False,False,1024,500,500,281250,93750,write,5859.17,4853494.0,5750446.0,5940062.0
False,False,False,False,False,1024,500,500,281250,93750,read,17577.6,116375.0,178671.0,228810.0
False,False,False,False,False,1024,500,500,281250,93750,write,5859.16,4849637.0,5753749.0,5942263.0
False,False,False,False,False,1024,500,500,281250,93750,read,17577.6,114337.0,178368.0,233411.0
False,False,False,False,False,1024,500,500,281250,93750,write,5859.16,4867771.0,5760502.0,5948106.0
False,False,False,False,False,1024,500,500,281250,93750,read,17577.6,115096.0,177778.0,228728.0
False,False,False,False,False,1024,500,500,281250,93750,write,5859.17,4855427.0,5767599.0,5949646.0
False,False,False,False,False,1024,500,500,281250,93750,read,17577.5,114339.0,176838.0,234957.0
False,False,False,False,False,1024,500,500,281250,93750,write,5859.16,4854501.0,5770818.0,5965083.0
False,False,False,False,False,1024,500,500,187500,187500,read,11718.2,109684.0,414224.0,590340.0
False,False,False,False,False,1024,500,500,187500,187500,write,11718.2,5538756.0,6494349.0,6746535.0
False,False,False,False,False,1024,500,500,187500,187500,read,11718.2,108535.0,360565.0,519174.0
False,False,False,False,False,1024,500,500,187500,187500,write,11718.3,5493093.0,6401954.0,6620669.0
False,False,False,False,False,1024,500,500,187500,187500,read,11718.2,110205.0,375133.0,540230.0
False,False,False,False,False,1024,500,500,187500,187500,write,11718.2,5501595.0,6434490.0,6677602.0
False,False,False,False,False,1024,500,500,187500,187500,read,11718.2,117717.0,345570.0,504785.0
False,False,False,False,False,1024,500,500,187500,187500,write,11718.2,5473947.0,6424559.0,6674689.0
False,False,False,False,False,1024,500,500,187500,187500,read,11718.2,109585.0,380644.0,550354.0
False,False,False,False,False,1024,500,500,187500,187500,write,11718.2,5531603.0,6476017.0,6730676.0
False,False,False,False,False,1024,500,500,187500,187500,read,11718.2,118659.0,365814.0,531343.0
False,False,False,False,False,1024,500,500,187500,187500,write,11718.2,5497971.0,6442580.0,6693500.0
False,False,False,False,False,1024,500,500,187500,187500,read,11718.2,109154.0,419574.0,597825.0
False,False,False,False,False,1024,500,500,187500,187500,write,11718.3,5532387.0,6485257.0,6745520.0
False,False,False,False,False,1024,500,500,93750,281250,read,5859.03,128230.0,773117.0,1044351.0
False,False,False,False,False,1024,500,500,93750,281250,write,17577.4,6291007.0,7261595.0,7853851.0
False,False,False,False,False,1024,500,500,93750,281250,read,5859.0,132200.0,886814.0,1182364.0
False,False,False,False,False,1024,500,500,93750,281250,write,17577.3,6385694.0,7432062.0,8032119.0
False,False,False,False,False,1024,500,500,93750,281250,read,5859.06,126408.0,809929.0,1096505.0
False,False,False,False,False,1024,500,500,93750,281250,write,17577.3,6354853.0,7380449.0,8005449.0
False,False,False,False,False,1024,500,500,93750,281250,read,5859.0,131938.0,948699.0,1258155.0
False,False,False,False,False,1024,500,500,93750,281250,write,17577.3,6450031.0,7498270.0,8082056.0
False,False,False,False,False,1024,500,500,93750,281250,read,5859.09,125577.0,842510.0,1137130.0
False,False,False,False,False,1024,500,500,93750,281250,write,17577.4,6357354.0,7409663.0,7979251.0
False,False,False,False,False,1024,500,500,93750,281250,read,5859.07,140367.0,911321.0,1222266.0
False,False,False,False,False,1024,500,500,93750,281250,write,17577.3,6453225.0,7525247.0,8161618.0
False,False,False,False,False,1024,500,500,93750,281250,read,5859.07,127578.0,883936.0,1176568.0
False,False,False,False,False,1024,500,500,93750,281250,write,17577.3,6393495.0,7436398.0,8003575.0
False,False,False,False,False,1024,500,500,450000,0,read,29998.7,80190.0,120326.0,134389.0
False,False,False,False,False,1024,500,500,450000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,450000,0,read,29998.7,83691.0,121482.0,135356.0
False,False,False,False,False,1024,500,500,450000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,450000,0,read,29999.6,94795.0,126534.0,140323.0
False,False,False,False,False,1024,500,500,450000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,450000,0,read,29999.5,98380.0,140387.0,150364.0
False,False,False,False,False,1024,500,500,450000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,450000,0,read,29999.6,85711.0,120084.0,133373.0
False,False,False,False,False,1024,500,500,450000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,450000,0,read,29998.5,88401.0,128043.0,140602.0
False,False,False,False,False,1024,500,500,450000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,450000,0,read,29999.6,93257.0,135239.0,146454.0
False,False,False,False,False,1024,500,500,450000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,337500,112500,read,21093.1,122193.0,221370.0,322798.0
False,False,False,False,False,1024,500,500,337500,112500,write,7030.96,4993513.0,5908025.0,6106251.0
False,False,False,False,False,1024,500,500,337500,112500,read,21093.1,129257.0,211491.0,304201.0
False,False,False,False,False,1024,500,500,337500,112500,write,7031.04,4982227.0,5889706.0,6086018.0
False,False,False,False,False,1024,500,500,337500,112500,read,21093.1,126591.0,212389.0,306228.0
False,False,False,False,False,1024,500,500,337500,112500,write,7031.08,5004296.0,5908504.0,6111353.0
False,False,False,False,False,1024,500,500,337500,112500,read,21093.2,128667.0,216527.0,315105.0
False,False,False,False,False,1024,500,500,337500,112500,write,7031.01,4989230.0,5898246.0,6090026.0
False,False,False,False,False,1024,500,500,337500,112500,read,21093.1,125017.0,221781.0,321981.0
False,False,False,False,False,1024,500,500,337500,112500,write,7031.05,5017805.0,5926762.0,6121092.0
False,False,False,False,False,1024,500,500,337500,112500,read,21093.1,124960.0,211402.0,306517.0
False,False,False,False,False,1024,500,500,337500,112500,write,7031.06,5004664.0,5910920.0,6106796.0
False,False,False,False,False,1024,500,500,337500,112500,read,21093.1,128965.0,230599.0,335745.0
False,False,False,False,False,1024,500,500,337500,112500,write,7031.05,5037255.0,5957768.0,6151288.0
False,False,False,False,False,1024,500,500,225000,225000,read,14062.0,137202.0,656320.0,883008.0
False,False,False,False,False,1024,500,500,225000,225000,write,14062.0,5880823.0,6826431.0,7132634.0
False,False,False,False,False,1024,500,500,225000,225000,read,14061.9,135737.0,649973.0,871085.0
False,False,False,False,False,1024,500,500,225000,225000,write,14061.9,5890015.0,6815018.0,7108310.0
False,False,False,False,False,1024,500,500,225000,225000,read,14061.9,135453.0,617589.0,829733.0
False,False,False,False,False,1024,500,500,225000,225000,write,14062.0,5858856.0,6781953.0,7072825.0
False,False,False,False,False,1024,500,500,225000,225000,read,14062.0,137755.0,610956.0,828543.0
False,False,False,False,False,1024,500,500,225000,225000,write,14062.0,5877314.0,6816652.0,7139488.0
False,False,False,False,False,1024,500,500,225000,225000,read,14061.9,144943.0,651299.0,882483.0
False,False,False,False,False,1024,500,500,225000,225000,write,14062.0,5894241.0,6852010.0,7181050.0
False,False,False,False,False,1024,500,500,225000,225000,read,14061.9,140524.0,688102.0,913897.0
False,False,False,False,False,1024,500,500,225000,225000,write,14061.9,5902337.0,6846187.0,7160118.0
False,False,False,False,False,1024,500,500,225000,225000,read,14061.9,138482.0,665985.0,895926.0
False,False,False,False,False,1024,500,500,225000,225000,write,14062.0,5886917.0,6854805.0,7159047.0
False,False,False,False,False,1024,500,500,112500,337500,read,7030.85,319095.0,1657593.0,2076193.0
False,False,False,False,False,1024,500,500,112500,337500,write,21092.8,7167248.0,8541323.0,10703755.0
False,False,False,False,False,1024,500,500,112500,337500,read,7030.89,279924.0,1582599.0,1980148.0
False,False,False,False,False,1024,500,500,112500,337500,write,21092.7,7136876.0,8395082.0,10307349.0
False,False,False,False,False,1024,500,500,112500,337500,read,7030.85,313062.0,1625824.0,2029684.0
False,False,False,False,False,1024,500,500,112500,337500,write,21092.7,7165103.0,8471716.0,10954088.0
False,False,False,False,False,1024,500,500,112500,337500,read,7030.82,303927.0,1598404.0,1996291.0
False,False,False,False,False,1024,500,500,112500,337500,write,21092.6,7140177.0,8370877.0,10589987.0
False,False,False,False,False,1024,500,500,112500,337500,read,7030.91,334190.0,1664320.0,2067867.0
False,False,False,False,False,1024,500,500,112500,337500,write,21092.7,7187038.0,8464984.0,10727781.0
False,False,False,False,False,1024,500,500,112500,337500,read,7030.82,392245.0,1819978.0,2204055.0
False,False,False,False,False,1024,500,500,112500,337500,write,21092.7,7338348.0,8654626.0,10984122.0
False,False,False,False,False,1024,500,500,112500,337500,read,7030.85,277515.0,1501326.0,1911328.0
False,False,False,False,False,1024,500,500,112500,337500,write,21092.7,7080049.0,8269164.0,10578258.0
False,False,False,False,False,1024,500,500,525000,0,read,34999.7,106466.0,138086.0,148431.0
False,False,False,False,False,1024,500,500,525000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,525000,0,read,34999.3,119486.0,150315.0,155125.0
False,False,False,False,False,1024,500,500,525000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,525000,0,read,34999.6,106456.0,143986.0,153358.0
False,False,False,False,False,1024,500,500,525000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,525000,0,read,34999.6,111106.0,148732.0,154860.0
False,False,False,False,False,1024,500,500,525000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,525000,0,read,34999.5,107092.0,143937.0,152964.0
False,False,False,False,False,1024,500,500,525000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,525000,0,read,34999.7,115933.0,149183.0,154613.0
False,False,False,False,False,1024,500,500,525000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,525000,0,read,34999.6,110649.0,142910.0,152985.0
False,False,False,False,False,1024,500,500,525000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,393750,131250,read,24608.6,141825.0,301674.0,428057.0
False,False,False,False,False,1024,500,500,393750,131250,write,8202.9,5177968.0,6076127.0,6285778.0
False,False,False,False,False,1024,500,500,393750,131250,read,24608.5,135006.0,300529.0,427755.0
False,False,False,False,False,1024,500,500,393750,131250,write,8202.88,5166911.0,6070341.0,6275564.0
False,False,False,False,False,1024,500,500,393750,131250,read,24608.6,141248.0,316514.0,447015.0
False,False,False,False,False,1024,500,500,393750,131250,write,8202.9,5179779.0,6099815.0,6304352.0
False,False,False,False,False,1024,500,500,393750,131250,read,24607.8,136518.0,283879.0,407448.0
False,False,False,False,False,1024,500,500,393750,131250,write,8202.68,5153285.0,6053220.0,6257707.0
False,False,False,False,False,1024,500,500,393750,131250,read,24608.5,140537.0,302912.0,430821.0
False,False,False,False,False,1024,500,500,393750,131250,write,8202.87,5158794.0,6069338.0,6280190.0
False,False,False,False,False,1024,500,500,393750,131250,read,24608.5,139708.0,300771.0,428036.0
False,False,False,False,False,1024,500,500,393750,131250,write,8202.88,5154190.0,6063646.0,6272947.0
False,False,False,False,False,1024,500,500,393750,131250,read,24608.7,138135.0,294244.0,424362.0
False,False,False,False,False,1024,500,500,393750,131250,write,8202.91,5171232.0,6098851.0,6305176.0
False,False,False,False,False,1024,500,500,262500,262500,read,16405.6,174128.0,944230.0,1167525.0
False,False,False,False,False,1024,500,500,262500,262500,write,16405.6,6300376.0,7312771.0,7788353.0
False,False,False,False,False,1024,500,500,262500,262500,read,16405.6,167987.0,883811.0,1102968.0
False,False,False,False,False,1024,500,500,262500,262500,write,16405.7,6252631.0,7208496.0,7681130.0
False,False,False,False,False,1024,500,500,262500,262500,read,16405.6,172626.0,870768.0,1088254.0
False,False,False,False,False,1024,500,500,262500,262500,write,16405.6,6239630.0,7165579.0,7589191.0
False,False,False,False,False,1024,500,500,262500,262500,read,16405.6,164160.0,923093.0,1140663.0
False,False,False,False,False,1024,500,500,262500,262500,write,16405.7,6300558.0,7338135.0,7804886.0
False,False,False,False,False,1024,500,500,262500,262500,read,16405.6,170712.0,899540.0,1120988.0
False,False,False,False,False,1024,500,500,262500,262500,write,16405.6,6249188.0,7212748.0,7715398.0
False,False,False,False,False,1024,500,500,262500,262500,read,16405.7,169009.0,874889.0,1098578.0
False,False,False,False,False,1024,500,500,262500,262500,write,16405.7,6243691.0,7231601.0,7756853.0
False,False,False,False,False,1024,500,500,262500,262500,read,16405.6,163527.0,881065.0,1098313.0
False,False,False,False,False,1024,500,500,262500,262500,write,16405.7,6262364.0,7215222.0,7706429.0
False,False,False,False,False,1024,500,500,131250,393750,read,8202.56,670729.0,2093183.0,2500270.0
False,False,False,False,False,1024,500,500,131250,393750,write,24607.8,7949621.0,9946930.0,13292871.0
False,False,False,False,False,1024,500,500,131250,393750,read,8202.56,811033.0,2248926.0,2714435.0
False,False,False,False,False,1024,500,500,131250,393750,write,24607.8,8051339.0,10471020.0,13656150.0
False,False,False,False,False,1024,500,500,131250,393750,read,8202.63,659187.0,2099120.0,2510928.0
False,False,False,False,False,1024,500,500,131250,393750,write,24608.0,7954515.0,9958116.0,13143541.0
False,False,False,False,False,1024,500,500,131250,393750,read,8202.52,808130.0,2253128.0,2751490.0
False,False,False,False,False,1024,500,500,131250,393750,write,24607.7,8056762.0,10592380.0,13741026.0
False,False,False,False,False,1024,500,500,131250,393750,read,8202.53,876321.0,2372573.0,2843706.0
False,False,False,False,False,1024,500,500,131250,393750,write,24607.8,8239119.0,10728228.0,14036827.0
False,False,False,False,False,1024,500,500,131250,393750,read,8202.62,704114.0,2110061.0,2551580.0
False,False,False,False,False,1024,500,500,131250,393750,write,24607.9,7935153.0,9972401.0,13182843.0
False,False,False,False,False,1024,500,500,131250,393750,read,8202.52,876091.0,2358791.0,2853194.0
False,False,False,False,False,1024,500,500,131250,393750,write,24607.7,8242575.0,10595610.0,13649625.0
False,False,False,False,False,1024,500,500,600000,0,read,39999.0,106920.0,134687.0,143671.0
False,False,False,False,False,1024,500,500,600000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,600000,0,read,39995.9,108956.0,138334.0,152127.0
False,False,False,False,False,1024,500,500,600000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,600000,0,read,39999.0,113121.0,153425.0,160969.0
False,False,False,False,False,1024,500,500,600000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,600000,0,read,39998.8,106929.0,139033.0,155468.0
False,False,False,False,False,1024,500,500,600000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,600000,0,read,39998.9,116267.0,154924.0,161181.0
False,False,False,False,False,1024,500,500,600000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,600000,0,read,39999.0,111081.0,147019.0,156641.0
False,False,False,False,False,1024,500,500,600000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,600000,0,read,39998.9,115733.0,152400.0,159515.0
False,False,False,False,False,1024,500,500,600000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,450000,150000,read,28124.1,152183.0,356232.0,502700.0
False,False,False,False,False,1024,500,500,450000,150000,write,9374.65,5264202.0,6156012.0,6366796.0
False,False,False,False,False,1024,500,500,450000,150000,read,28124.1,155840.0,363472.0,510456.0
False,False,False,False,False,1024,500,500,450000,150000,write,9374.65,5304501.0,6207142.0,6425612.0
False,False,False,False,False,1024,500,500,450000,150000,read,28124.0,147894.0,347357.0,484405.0
False,False,False,False,False,1024,500,500,450000,150000,write,9374.63,5255121.0,6153306.0,6361655.0
False,False,False,False,False,1024,500,500,450000,150000,read,28124.1,152515.0,376261.0,527913.0
False,False,False,False,False,1024,500,500,450000,150000,write,9374.65,5297967.0,6208982.0,6415804.0
False,False,False,False,False,1024,500,500,450000,150000,read,28124.0,151350.0,373374.0,526255.0
False,False,False,False,False,1024,500,500,450000,150000,write,9374.64,5316333.0,6235645.0,6447453.0
False,False,False,False,False,1024,500,500,450000,150000,read,28123.9,154794.0,348213.0,480390.0
False,False,False,False,False,1024,500,500,450000,150000,write,9374.58,5281557.0,6159027.0,6362590.0
False,False,False,False,False,1024,500,500,450000,150000,read,28124.0,153942.0,380739.0,529550.0
False,False,False,False,False,1024,500,500,450000,150000,write,9374.64,5312003.0,6205080.0,6411885.0
False,False,False,False,False,1024,500,500,300000,300000,read,18748.9,237926.0,1126788.0,1344829.0
False,False,False,False,False,1024,500,500,300000,300000,write,18749.0,6717707.0,7747043.0,8718434.0
False,False,False,False,False,1024,500,500,300000,300000,read,18748.9,248711.0,1189916.0,1429970.0
False,False,False,False,False,1024,500,500,300000,300000,write,18749.0,6802744.0,7988942.0,9016056.0
False,False,False,False,False,1024,500,500,300000,300000,read,18749.1,226051.0,1121851.0,1339412.0
False,False,False,False,False,1024,500,500,300000,300000,write,18749.1,6713517.0,7776444.0,8673074.0
False,False,False,False,False,1024,500,500,300000,300000,read,18748.8,226853.0,1084237.0,1312089.0
False,False,False,False,False,1024,500,500,300000,300000,write,18748.9,6664239.0,7688223.0,8667014.0
False,False,False,False,False,1024,500,500,300000,300000,read,18748.9,246932.0,1202837.0,1432718.0
False,False,False,False,False,1024,500,500,300000,300000,write,18749.0,6808384.0,7963058.0,8741190.0
False,False,False,False,False,1024,500,500,300000,300000,read,18748.9,233025.0,1111859.0,1327762.0
False,False,False,False,False,1024,500,500,300000,300000,write,18749.0,6701439.0,7744758.0,8671920.0
False,False,False,False,False,1024,500,500,300000,300000,read,18748.9,256555.0,1215127.0,1449439.0
False,False,False,False,False,1024,500,500,300000,300000,write,18749.0,6800037.0,7940067.0,8954649.0
False,False,False,False,False,1024,500,500,150000,450000,read,9374.23,1418972.0,3475283.0,5072755.0
False,False,False,False,False,1024,500,500,150000,450000,write,28122.9,9497860.0,14133091.0,16320748.0
False,False,False,False,False,1024,500,500,150000,450000,read,9374.18,1530567.0,3616567.0,5147975.0
False,False,False,False,False,1024,500,500,150000,450000,write,28123.0,9717879.0,14186909.0,16345482.0
False,False,False,False,False,1024,500,500,150000,450000,read,9374.25,1737466.0,4491571.0,6041274.0
False,False,False,False,False,1024,500,500,150000,450000,write,28123.0,10156604.0,15068116.0,16848592.0
False,False,False,False,False,1024,500,500,150000,450000,read,9374.2,1515396.0,3824878.0,5409554.0
False,False,False,False,False,1024,500,500,150000,450000,write,28123.0,9691141.0,14340172.0,16412976.0
False,False,False,False,False,1024,500,500,150000,450000,read,9374.21,1778237.0,4676655.0,6093326.0
False,False,False,False,False,1024,500,500,150000,450000,write,28123.0,10293143.0,15114345.0,16828612.0
False,False,False,False,False,1024,500,500,150000,450000,read,9374.29,1580418.0,3926574.0,5484544.0
False,False,False,False,False,1024,500,500,150000,450000,write,28123.1,9910236.0,14534057.0,16554030.0
False,False,False,False,False,1024,500,500,150000,450000,read,9374.12,1666954.0,4262600.0,5849561.0
False,False,False,False,False,1024,500,500,150000,450000,write,28122.8,9982173.0,14920620.0,16782665.0
False,False,False,False,False,1024,500,500,675000,0,read,44999.4,111154.0,145606.0,154372.0
False,False,False,False,False,1024,500,500,675000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,675000,0,read,44999.1,122507.0,157129.0,164244.0
False,False,False,False,False,1024,500,500,675000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,675000,0,read,44998.8,121715.0,157894.0,166908.0
False,False,False,False,False,1024,500,500,675000,0,write,0.0,0.0,0.0,0.0
